Start,Duration,Name,Result,CorrID,Pid,Tid,T-Pri,Thread Name
1.59996s,1.098 μs,cuModuleGetLoadingMode,0,1,235544,235544,20,pt_main_thread
1.73631s,6.123 μs,cudaStreamIsCapturing_v10000,0,134,235544,235544,20,pt_main_thread
1.73631s,98.023 μs,cudaMalloc,0,135,235544,235544,20,pt_main_thread
1.73645s,16.185 μs,cudaMemcpyAsync,0,142,235544,235544,20,pt_main_thread
1.73647s,6.405 μs,cudaStreamSynchronize,0,143,235544,235544,20,pt_main_thread
1.7366s,2.889 μs,cudaMemcpyAsync,0,155,235544,235544,20,pt_main_thread
1.7366s,3.620 μs,cudaStreamSynchronize,0,156,235544,235544,20,pt_main_thread
1.73661s,1.528 μs,cudaMemcpyAsync,0,168,235544,235544,20,pt_main_thread
1.73661s,3.585 μs,cudaStreamSynchronize,0,169,235544,235544,20,pt_main_thread
1.73662s,1.342 μs,cudaMemcpyAsync,0,181,235544,235544,20,pt_main_thread
1.73663s,3.784 μs,cudaStreamSynchronize,0,182,235544,235544,20,pt_main_thread
1.73663s,1.192 μs,cudaMemcpyAsync,0,194,235544,235544,20,pt_main_thread
1.73664s,3.758 μs,cudaStreamSynchronize,0,195,235544,235544,20,pt_main_thread
1.73665s,1.236 μs,cudaMemcpyAsync,0,207,235544,235544,20,pt_main_thread
1.73665s,3.782 μs,cudaStreamSynchronize,0,208,235544,235544,20,pt_main_thread
1.73667s,13.085 μs,cudaMemcpyAsync,0,220,235544,235544,20,pt_main_thread
1.73669s,17.805 μs,cudaStreamSynchronize,0,221,235544,235544,20,pt_main_thread
1.73672s,1.498 μs,cudaMemcpyAsync,0,233,235544,235544,20,pt_main_thread
1.73672s,3.571 μs,cudaStreamSynchronize,0,234,235544,235544,20,pt_main_thread
1.73673s,1.363 μs,cudaMemcpyAsync,0,246,235544,235544,20,pt_main_thread
1.73673s,3.862 μs,cudaStreamSynchronize,0,247,235544,235544,20,pt_main_thread
1.73674s,1.375 μs,cudaMemcpyAsync,0,259,235544,235544,20,pt_main_thread
1.73674s,3.563 μs,cudaStreamSynchronize,0,260,235544,235544,20,pt_main_thread
1.73675s,1.277 μs,cudaMemcpyAsync,0,272,235544,235544,20,pt_main_thread
1.73675s,3.765 μs,cudaStreamSynchronize,0,273,235544,235544,20,pt_main_thread
1.73676s,1.250 μs,cudaMemcpyAsync,0,285,235544,235544,20,pt_main_thread
1.73676s,3.563 μs,cudaStreamSynchronize,0,286,235544,235544,20,pt_main_thread
1.73677s,11.952 μs,cudaMemcpyAsync,0,298,235544,235544,20,pt_main_thread
1.73678s,16.745 μs,cudaStreamSynchronize,0,299,235544,235544,20,pt_main_thread
1.73681s,1.306 μs,cudaMemcpyAsync,0,311,235544,235544,20,pt_main_thread
1.73681s,3.798 μs,cudaStreamSynchronize,0,312,235544,235544,20,pt_main_thread
1.73682s,1.400 μs,cudaMemcpyAsync,0,324,235544,235544,20,pt_main_thread
1.73682s,3.559 μs,cudaStreamSynchronize,0,325,235544,235544,20,pt_main_thread
1.73683s,1.267 μs,cudaMemcpyAsync,0,337,235544,235544,20,pt_main_thread
1.73683s,3.576 μs,cudaStreamSynchronize,0,338,235544,235544,20,pt_main_thread
1.73684s,1.393 μs,cudaMemcpyAsync,0,350,235544,235544,20,pt_main_thread
1.73684s,3.665 μs,cudaStreamSynchronize,0,351,235544,235544,20,pt_main_thread
1.73685s,1.160 μs,cudaMemcpyAsync,0,363,235544,235544,20,pt_main_thread
1.73685s,3.574 μs,cudaStreamSynchronize,0,364,235544,235544,20,pt_main_thread
1.73687s,13.312 μs,cudaMemcpyAsync,0,376,235544,235544,20,pt_main_thread
1.73688s,16.841 μs,cudaStreamSynchronize,0,377,235544,235544,20,pt_main_thread
1.7369s,1.315 μs,cudaMemcpyAsync,0,389,235544,235544,20,pt_main_thread
1.73691s,3.774 μs,cudaStreamSynchronize,0,390,235544,235544,20,pt_main_thread
1.73692s,1.306 μs,cudaMemcpyAsync,0,402,235544,235544,20,pt_main_thread
1.73692s,3.592 μs,cudaStreamSynchronize,0,403,235544,235544,20,pt_main_thread
1.73693s,1.248 μs,cudaMemcpyAsync,0,415,235544,235544,20,pt_main_thread
1.73693s,3.642 μs,cudaStreamSynchronize,0,416,235544,235544,20,pt_main_thread
1.73693s,1.256 μs,cudaMemcpyAsync,0,428,235544,235544,20,pt_main_thread
1.73694s,3.776 μs,cudaStreamSynchronize,0,429,235544,235544,20,pt_main_thread
1.73694s,1.199 μs,cudaMemcpyAsync,0,441,235544,235544,20,pt_main_thread
1.73695s,3.575 μs,cudaStreamSynchronize,0,442,235544,235544,20,pt_main_thread
1.73696s,13.025 μs,cudaMemcpyAsync,0,454,235544,235544,20,pt_main_thread
1.73697s,16.793 μs,cudaStreamSynchronize,0,455,235544,235544,20,pt_main_thread
1.73699s,1.276 μs,cudaMemcpyAsync,0,467,235544,235544,20,pt_main_thread
1.737s,3.586 μs,cudaStreamSynchronize,0,468,235544,235544,20,pt_main_thread
1.73701s,1.278 μs,cudaMemcpyAsync,0,480,235544,235544,20,pt_main_thread
1.73701s,3.592 μs,cudaStreamSynchronize,0,481,235544,235544,20,pt_main_thread
1.73702s,1.259 μs,cudaMemcpyAsync,0,493,235544,235544,20,pt_main_thread
1.73702s,3.618 μs,cudaStreamSynchronize,0,494,235544,235544,20,pt_main_thread
1.73702s,1.259 μs,cudaMemcpyAsync,0,506,235544,235544,20,pt_main_thread
1.73703s,3.628 μs,cudaStreamSynchronize,0,507,235544,235544,20,pt_main_thread
1.73703s,1.432 μs,cudaMemcpyAsync,0,519,235544,235544,20,pt_main_thread
1.73703s,3.597 μs,cudaStreamSynchronize,0,520,235544,235544,20,pt_main_thread
1.73705s,26.487 μs,cudaMemcpyAsync,0,532,235544,235544,20,pt_main_thread
1.73708s,28.845 μs,cudaStreamSynchronize,0,533,235544,235544,20,pt_main_thread
1.73711s,1.397 μs,cudaMemcpyAsync,0,545,235544,235544,20,pt_main_thread
1.73711s,3.631 μs,cudaStreamSynchronize,0,546,235544,235544,20,pt_main_thread
1.73712s,1.204 μs,cudaMemcpyAsync,0,558,235544,235544,20,pt_main_thread
1.73712s,3.971 μs,cudaStreamSynchronize,0,559,235544,235544,20,pt_main_thread
1.73713s,1.154 μs,cudaMemcpyAsync,0,571,235544,235544,20,pt_main_thread
1.73714s,3.610 μs,cudaStreamSynchronize,0,572,235544,235544,20,pt_main_thread
1.73714s,1.228 μs,cudaMemcpyAsync,0,584,235544,235544,20,pt_main_thread
1.73714s,3.656 μs,cudaStreamSynchronize,0,585,235544,235544,20,pt_main_thread
1.73715s,1.333 μs,cudaMemcpyAsync,0,597,235544,235544,20,pt_main_thread
1.73715s,3.701 μs,cudaStreamSynchronize,0,598,235544,235544,20,pt_main_thread
1.73716s,43.420 μs,cudaMemcpyAsync,0,610,235544,235544,20,pt_main_thread
1.73721s,52.667 μs,cudaStreamSynchronize,0,611,235544,235544,20,pt_main_thread
1.73727s,1.176 μs,cudaMemcpyAsync,0,623,235544,235544,20,pt_main_thread
1.73727s,5.920 μs,cudaStreamSynchronize,0,624,235544,235544,20,pt_main_thread
1.73728s,1.215 μs,cudaMemcpyAsync,0,636,235544,235544,20,pt_main_thread
1.73728s,3.627 μs,cudaStreamSynchronize,0,637,235544,235544,20,pt_main_thread
1.73729s,1.364 μs,cudaMemcpyAsync,0,649,235544,235544,20,pt_main_thread
1.73729s,3.627 μs,cudaStreamSynchronize,0,650,235544,235544,20,pt_main_thread
1.7373s,1.116 μs,cudaMemcpyAsync,0,662,235544,235544,20,pt_main_thread
1.7373s,3.632 μs,cudaStreamSynchronize,0,663,235544,235544,20,pt_main_thread
1.73731s,1.163 μs,cudaMemcpyAsync,0,675,235544,235544,20,pt_main_thread
1.73731s,3.740 μs,cudaStreamSynchronize,0,676,235544,235544,20,pt_main_thread
1.73732s,4.664 μs,cudaMemcpyAsync,0,688,235544,235544,20,pt_main_thread
1.73732s,7.454 μs,cudaStreamSynchronize,0,689,235544,235544,20,pt_main_thread
1.73734s,1.280 μs,cudaMemcpyAsync,0,701,235544,235544,20,pt_main_thread
1.73734s,3.635 μs,cudaStreamSynchronize,0,702,235544,235544,20,pt_main_thread
1.73735s,1.252 μs,cudaMemcpyAsync,0,714,235544,235544,20,pt_main_thread
1.73735s,3.675 μs,cudaStreamSynchronize,0,715,235544,235544,20,pt_main_thread
1.73736s,1.173 μs,cudaMemcpyAsync,0,727,235544,235544,20,pt_main_thread
1.73736s,3.651 μs,cudaStreamSynchronize,0,728,235544,235544,20,pt_main_thread
1.73737s,1.225 μs,cudaMemcpyAsync,0,740,235544,235544,20,pt_main_thread
1.73737s,3.657 μs,cudaStreamSynchronize,0,741,235544,235544,20,pt_main_thread
1.73738s,1.134 μs,cudaMemcpyAsync,0,753,235544,235544,20,pt_main_thread
1.73738s,3.621 μs,cudaStreamSynchronize,0,754,235544,235544,20,pt_main_thread
1.73739s,332 ns,cudaStreamIsCapturing_v10000,0,762,235544,235544,20,pt_main_thread
1.73739s,47.112 μs,cudaMalloc,0,763,235544,235544,20,pt_main_thread
1.73744s,41.154 μs,cudaMemcpyAsync,0,770,235544,235544,20,pt_main_thread
1.73748s,53.109 μs,cudaStreamSynchronize,0,771,235544,235544,20,pt_main_thread
1.73755s,1.541 μs,cudaMemcpyAsync,0,783,235544,235544,20,pt_main_thread
1.73755s,3.571 μs,cudaStreamSynchronize,0,784,235544,235544,20,pt_main_thread
1.73756s,1.386 μs,cudaMemcpyAsync,0,796,235544,235544,20,pt_main_thread
1.73756s,3.737 μs,cudaStreamSynchronize,0,797,235544,235544,20,pt_main_thread
1.73757s,1.132 μs,cudaMemcpyAsync,0,809,235544,235544,20,pt_main_thread
1.73757s,3.646 μs,cudaStreamSynchronize,0,810,235544,235544,20,pt_main_thread
1.73758s,1.164 μs,cudaMemcpyAsync,0,822,235544,235544,20,pt_main_thread
1.73758s,3.631 μs,cudaStreamSynchronize,0,823,235544,235544,20,pt_main_thread
1.73759s,1.167 μs,cudaMemcpyAsync,0,835,235544,235544,20,pt_main_thread
1.73759s,3.579 μs,cudaStreamSynchronize,0,836,235544,235544,20,pt_main_thread
1.7376s,42.162 μs,cudaMemcpyAsync,0,848,235544,235544,20,pt_main_thread
1.73764s,53.330 μs,cudaStreamSynchronize,0,849,235544,235544,20,pt_main_thread
1.7377s,1.229 μs,cudaMemcpyAsync,0,861,235544,235544,20,pt_main_thread
1.73771s,3.611 μs,cudaStreamSynchronize,0,862,235544,235544,20,pt_main_thread
1.73771s,1.187 μs,cudaMemcpyAsync,0,874,235544,235544,20,pt_main_thread
1.73772s,3.657 μs,cudaStreamSynchronize,0,875,235544,235544,20,pt_main_thread
1.73772s,1.152 μs,cudaMemcpyAsync,0,887,235544,235544,20,pt_main_thread
1.73773s,3.641 μs,cudaStreamSynchronize,0,888,235544,235544,20,pt_main_thread
1.73773s,1.277 μs,cudaMemcpyAsync,0,900,235544,235544,20,pt_main_thread
1.73773s,3.608 μs,cudaStreamSynchronize,0,901,235544,235544,20,pt_main_thread
1.73774s,1.240 μs,cudaMemcpyAsync,0,913,235544,235544,20,pt_main_thread
1.73774s,3.734 μs,cudaStreamSynchronize,0,914,235544,235544,20,pt_main_thread
1.73776s,303 ns,cudaStreamIsCapturing_v10000,0,922,235544,235544,20,pt_main_thread
1.73776s,56.079 μs,cudaMalloc,0,923,235544,235544,20,pt_main_thread
1.73782s,81.325 μs,cudaMemcpyAsync,0,930,235544,235544,20,pt_main_thread
1.7379s,94.337 μs,cudaStreamSynchronize,0,931,235544,235544,20,pt_main_thread
1.73801s,1.599 μs,cudaMemcpyAsync,0,943,235544,235544,20,pt_main_thread
1.73801s,3.934 μs,cudaStreamSynchronize,0,944,235544,235544,20,pt_main_thread
1.73802s,1.340 μs,cudaMemcpyAsync,0,956,235544,235544,20,pt_main_thread
1.73802s,3.640 μs,cudaStreamSynchronize,0,957,235544,235544,20,pt_main_thread
1.73803s,1.330 μs,cudaMemcpyAsync,0,969,235544,235544,20,pt_main_thread
1.73803s,3.666 μs,cudaStreamSynchronize,0,970,235544,235544,20,pt_main_thread
1.73804s,1.468 μs,cudaMemcpyAsync,0,982,235544,235544,20,pt_main_thread
1.73804s,3.637 μs,cudaStreamSynchronize,0,983,235544,235544,20,pt_main_thread
1.73805s,1.324 μs,cudaMemcpyAsync,0,995,235544,235544,20,pt_main_thread
1.73805s,3.581 μs,cudaStreamSynchronize,0,996,235544,235544,20,pt_main_thread
1.73806s,195.410 μs,cudaMemcpyAsync,0,1008,235544,235544,20,pt_main_thread
1.73826s,91.608 μs,cudaStreamSynchronize,0,1009,235544,235544,20,pt_main_thread
1.73846s,2.767 μs,cudaMemcpyAsync,0,1021,235544,235544,20,pt_main_thread
1.73846s,3.979 μs,cudaStreamSynchronize,0,1022,235544,235544,20,pt_main_thread
1.73847s,1.399 μs,cudaMemcpyAsync,0,1034,235544,235544,20,pt_main_thread
1.73847s,3.666 μs,cudaStreamSynchronize,0,1035,235544,235544,20,pt_main_thread
1.73848s,1.492 μs,cudaMemcpyAsync,0,1047,235544,235544,20,pt_main_thread
1.73848s,3.826 μs,cudaStreamSynchronize,0,1048,235544,235544,20,pt_main_thread
1.73849s,1.267 μs,cudaMemcpyAsync,0,1060,235544,235544,20,pt_main_thread
1.73849s,3.647 μs,cudaStreamSynchronize,0,1061,235544,235544,20,pt_main_thread
1.7385s,1.165 μs,cudaMemcpyAsync,0,1073,235544,235544,20,pt_main_thread
1.7385s,3.615 μs,cudaStreamSynchronize,0,1074,235544,235544,20,pt_main_thread
1.73851s,13.729 μs,cudaMemcpyAsync,0,1086,235544,235544,20,pt_main_thread
1.73853s,15.791 μs,cudaStreamSynchronize,0,1087,235544,235544,20,pt_main_thread
1.73855s,1.225 μs,cudaMemcpyAsync,0,1099,235544,235544,20,pt_main_thread
1.73855s,3.646 μs,cudaStreamSynchronize,0,1100,235544,235544,20,pt_main_thread
1.73856s,1.233 μs,cudaMemcpyAsync,0,1112,235544,235544,20,pt_main_thread
1.73856s,3.638 μs,cudaStreamSynchronize,0,1113,235544,235544,20,pt_main_thread
1.73857s,1.436 μs,cudaMemcpyAsync,0,1125,235544,235544,20,pt_main_thread
1.73857s,6.862 μs,cudaStreamSynchronize,0,1126,235544,235544,20,pt_main_thread
1.73859s,1.151 μs,cudaMemcpyAsync,0,1138,235544,235544,20,pt_main_thread
1.73859s,3.840 μs,cudaStreamSynchronize,0,1139,235544,235544,20,pt_main_thread
1.7386s,1.172 μs,cudaMemcpyAsync,0,1151,235544,235544,20,pt_main_thread
1.7386s,3.577 μs,cudaStreamSynchronize,0,1152,235544,235544,20,pt_main_thread
1.73861s,181.647 μs,cudaMemcpyAsync,0,1164,235544,235544,20,pt_main_thread
1.73879s,92.314 μs,cudaStreamSynchronize,0,1165,235544,235544,20,pt_main_thread
1.73899s,2.407 μs,cudaMemcpyAsync,0,1177,235544,235544,20,pt_main_thread
1.739s,3.994 μs,cudaStreamSynchronize,0,1178,235544,235544,20,pt_main_thread
1.73901s,1.252 μs,cudaMemcpyAsync,0,1190,235544,235544,20,pt_main_thread
1.73901s,5.269 μs,cudaStreamSynchronize,0,1191,235544,235544,20,pt_main_thread
1.73902s,1.348 μs,cudaMemcpyAsync,0,1203,235544,235544,20,pt_main_thread
1.73902s,3.680 μs,cudaStreamSynchronize,0,1204,235544,235544,20,pt_main_thread
1.73903s,1.270 μs,cudaMemcpyAsync,0,1216,235544,235544,20,pt_main_thread
1.73903s,3.666 μs,cudaStreamSynchronize,0,1217,235544,235544,20,pt_main_thread
1.73904s,1.213 μs,cudaMemcpyAsync,0,1229,235544,235544,20,pt_main_thread
1.73904s,3.553 μs,cudaStreamSynchronize,0,1230,235544,235544,20,pt_main_thread
1.73905s,192.114 μs,cudaMemcpyAsync,0,1242,235544,235544,20,pt_main_thread
1.73924s,92.682 μs,cudaStreamSynchronize,0,1243,235544,235544,20,pt_main_thread
1.73939s,2.437 μs,cudaMemcpyAsync,0,1255,235544,235544,20,pt_main_thread
1.7394s,3.987 μs,cudaStreamSynchronize,0,1256,235544,235544,20,pt_main_thread
1.73941s,1.399 μs,cudaMemcpyAsync,0,1268,235544,235544,20,pt_main_thread
1.73941s,3.636 μs,cudaStreamSynchronize,0,1269,235544,235544,20,pt_main_thread
1.73942s,1.216 μs,cudaMemcpyAsync,0,1281,235544,235544,20,pt_main_thread
1.73942s,3.854 μs,cudaStreamSynchronize,0,1282,235544,235544,20,pt_main_thread
1.73943s,1.274 μs,cudaMemcpyAsync,0,1294,235544,235544,20,pt_main_thread
1.73943s,3.818 μs,cudaStreamSynchronize,0,1295,235544,235544,20,pt_main_thread
1.73944s,1.217 μs,cudaMemcpyAsync,0,1307,235544,235544,20,pt_main_thread
1.73944s,5.326 μs,cudaStreamSynchronize,0,1308,235544,235544,20,pt_main_thread
1.73945s,382.072 μs,cudaMemcpyAsync,0,1320,235544,235544,20,pt_main_thread
1.73984s,98.519 μs,cudaStreamSynchronize,0,1321,235544,235544,20,pt_main_thread
1.74006s,3.907 μs,cudaMemcpyAsync,0,1333,235544,235544,20,pt_main_thread
1.74006s,3.916 μs,cudaStreamSynchronize,0,1334,235544,235544,20,pt_main_thread
1.74008s,1.400 μs,cudaMemcpyAsync,0,1346,235544,235544,20,pt_main_thread
1.74008s,3.722 μs,cudaStreamSynchronize,0,1347,235544,235544,20,pt_main_thread
1.74009s,1.383 μs,cudaMemcpyAsync,0,1359,235544,235544,20,pt_main_thread
1.74009s,3.879 μs,cudaStreamSynchronize,0,1360,235544,235544,20,pt_main_thread
1.7401s,1.294 μs,cudaMemcpyAsync,0,1372,235544,235544,20,pt_main_thread
1.7401s,3.701 μs,cudaStreamSynchronize,0,1373,235544,235544,20,pt_main_thread
1.7401s,1.202 μs,cudaMemcpyAsync,0,1385,235544,235544,20,pt_main_thread
1.74011s,3.560 μs,cudaStreamSynchronize,0,1386,235544,235544,20,pt_main_thread
1.74012s,446 ns,cudaStreamIsCapturing_v10000,0,1394,235544,235544,20,pt_main_thread
1.74012s,85.364 μs,cudaMalloc,0,1395,235544,235544,20,pt_main_thread
1.74021s,770.145 μs,cudaMemcpyAsync,0,1402,235544,235544,20,pt_main_thread
1.74098s,103.737 μs,cudaStreamSynchronize,0,1403,235544,235544,20,pt_main_thread
1.74125s,2.809 μs,cudaMemcpyAsync,0,1415,235544,235544,20,pt_main_thread
1.74125s,3.973 μs,cudaStreamSynchronize,0,1416,235544,235544,20,pt_main_thread
1.74126s,1.360 μs,cudaMemcpyAsync,0,1428,235544,235544,20,pt_main_thread
1.74127s,3.880 μs,cudaStreamSynchronize,0,1429,235544,235544,20,pt_main_thread
1.74128s,1.363 μs,cudaMemcpyAsync,0,1441,235544,235544,20,pt_main_thread
1.74128s,3.671 μs,cudaStreamSynchronize,0,1442,235544,235544,20,pt_main_thread
1.74128s,1.303 μs,cudaMemcpyAsync,0,1454,235544,235544,20,pt_main_thread
1.74129s,3.737 μs,cudaStreamSynchronize,0,1455,235544,235544,20,pt_main_thread
1.74129s,1.156 μs,cudaMemcpyAsync,0,1467,235544,235544,20,pt_main_thread
1.7413s,3.595 μs,cudaStreamSynchronize,0,1468,235544,235544,20,pt_main_thread
1.74131s,36.130 μs,cudaMemcpyAsync,0,1480,235544,235544,20,pt_main_thread
1.74134s,47.515 μs,cudaStreamSynchronize,0,1481,235544,235544,20,pt_main_thread
1.7414s,1.463 μs,cudaMemcpyAsync,0,1493,235544,235544,20,pt_main_thread
1.7414s,3.727 μs,cudaStreamSynchronize,0,1494,235544,235544,20,pt_main_thread
1.74141s,1.331 μs,cudaMemcpyAsync,0,1506,235544,235544,20,pt_main_thread
1.74141s,3.733 μs,cudaStreamSynchronize,0,1507,235544,235544,20,pt_main_thread
1.74142s,1.390 μs,cudaMemcpyAsync,0,1519,235544,235544,20,pt_main_thread
1.74142s,3.754 μs,cudaStreamSynchronize,0,1520,235544,235544,20,pt_main_thread
1.74143s,1.431 μs,cudaMemcpyAsync,0,1532,235544,235544,20,pt_main_thread
1.74143s,3.737 μs,cudaStreamSynchronize,0,1533,235544,235544,20,pt_main_thread
1.74144s,1.159 μs,cudaMemcpyAsync,0,1545,235544,235544,20,pt_main_thread
1.74144s,3.756 μs,cudaStreamSynchronize,0,1546,235544,235544,20,pt_main_thread
1.74145s,761.140 μs,cudaMemcpyAsync,0,1558,235544,235544,20,pt_main_thread
1.74221s,108.077 μs,cudaStreamSynchronize,0,1559,235544,235544,20,pt_main_thread
1.74249s,2.426 μs,cudaMemcpyAsync,0,1571,235544,235544,20,pt_main_thread
1.7425s,4.080 μs,cudaStreamSynchronize,0,1572,235544,235544,20,pt_main_thread
1.74251s,1.817 μs,cudaMemcpyAsync,0,1584,235544,235544,20,pt_main_thread
1.74251s,3.620 μs,cudaStreamSynchronize,0,1585,235544,235544,20,pt_main_thread
1.74252s,1.298 μs,cudaMemcpyAsync,0,1597,235544,235544,20,pt_main_thread
1.74252s,3.728 μs,cudaStreamSynchronize,0,1598,235544,235544,20,pt_main_thread
1.74253s,1.594 μs,cudaMemcpyAsync,0,1610,235544,235544,20,pt_main_thread
1.74253s,3.730 μs,cudaStreamSynchronize,0,1611,235544,235544,20,pt_main_thread
1.74254s,1.198 μs,cudaMemcpyAsync,0,1623,235544,235544,20,pt_main_thread
1.74254s,3.574 μs,cudaStreamSynchronize,0,1624,235544,235544,20,pt_main_thread
1.74255s,278 ns,cudaStreamIsCapturing_v10000,0,1632,235544,235544,20,pt_main_thread
1.74255s,66.413 μs,cudaMalloc,0,1633,235544,235544,20,pt_main_thread
1.74262s,781.687 μs,cudaMemcpyAsync,0,1640,235544,235544,20,pt_main_thread
1.7434s,92.247 μs,cudaStreamSynchronize,0,1641,235544,235544,20,pt_main_thread
1.74374s,5.431 μs,cudaMemcpyAsync,0,1653,235544,235544,20,pt_main_thread
1.74375s,3.714 μs,cudaStreamSynchronize,0,1654,235544,235544,20,pt_main_thread
1.74376s,2.250 μs,cudaMemcpyAsync,0,1666,235544,235544,20,pt_main_thread
1.74377s,3.697 μs,cudaStreamSynchronize,0,1667,235544,235544,20,pt_main_thread
1.74378s,1.779 μs,cudaMemcpyAsync,0,1679,235544,235544,20,pt_main_thread
1.74378s,4.036 μs,cudaStreamSynchronize,0,1680,235544,235544,20,pt_main_thread
1.74379s,1.907 μs,cudaMemcpyAsync,0,1692,235544,235544,20,pt_main_thread
1.74379s,3.700 μs,cudaStreamSynchronize,0,1693,235544,235544,20,pt_main_thread
1.7438s,1.886 μs,cudaMemcpyAsync,0,1705,235544,235544,20,pt_main_thread
1.7438s,3.325 μs,cudaStreamSynchronize,0,1706,235544,235544,20,pt_main_thread
1.74383s,4.316 μs,cudaMemcpyAsync,0,1718,235544,235544,20,pt_main_thread
1.74383s,5.510 μs,cudaStreamSynchronize,0,1719,235544,235544,20,pt_main_thread
1.74385s,1.873 μs,cudaMemcpyAsync,0,1731,235544,235544,20,pt_main_thread
1.74385s,3.530 μs,cudaStreamSynchronize,0,1732,235544,235544,20,pt_main_thread
1.88415s,4.865 μs,cudaStreamIsCapturing_v10000,0,1740,235544,235544,20,pt_main_thread
1.88416s,236.452 μs,cudaMalloc,0,1741,235544,235544,20,pt_main_thread
1.88442s,6.738 ms,cudaMemcpyAsync,0,1748,235544,235544,20,pt_main_thread
1.89116s,83.558 μs,cudaStreamSynchronize,0,1749,235544,235544,20,pt_main_thread
1.89127s,14.505 μs,cudaMemcpyAsync,0,1761,235544,235544,20,pt_main_thread
1.89129s,4.659 μs,cudaStreamSynchronize,0,1762,235544,235544,20,pt_main_thread
1.89142s,665 ns,cudaStreamIsCapturing_v10000,0,1770,235544,235544,20,pt_main_thread
1.89143s,118.521 μs,cudaMalloc,0,1771,235544,235544,20,pt_main_thread
1.89193s,1.238 μs,cuGetProcAddress_v2,0,1775,235544,235544,20,pt_main_thread
1.89193s,538 ns,cuGetProcAddress_v2,0,1776,235544,235544,20,pt_main_thread
1.89193s,231 ns,cuGetProcAddress_v2,0,1777,235544,235544,20,pt_main_thread
1.89193s,52 ns,cuGetProcAddress_v2,0,1778,235544,235544,20,pt_main_thread
1.89193s,381 ns,cuGetProcAddress_v2,0,1779,235544,235544,20,pt_main_thread
1.89193s,406 ns,cuGetProcAddress_v2,0,1780,235544,235544,20,pt_main_thread
1.89193s,166 ns,cuGetProcAddress_v2,0,1781,235544,235544,20,pt_main_thread
1.89193s,391 ns,cuGetProcAddress_v2,0,1782,235544,235544,20,pt_main_thread
1.89193s,486 ns,cuGetProcAddress_v2,0,1783,235544,235544,20,pt_main_thread
1.89193s,261 ns,cuGetProcAddress_v2,0,1784,235544,235544,20,pt_main_thread
1.89193s,305 ns,cuGetProcAddress_v2,0,1785,235544,235544,20,pt_main_thread
1.89193s,227 ns,cuGetProcAddress_v2,0,1786,235544,235544,20,pt_main_thread
1.89193s,305 ns,cuGetProcAddress_v2,0,1787,235544,235544,20,pt_main_thread
1.89194s,88 ns,cuGetProcAddress_v2,0,1788,235544,235544,20,pt_main_thread
1.89194s,202 ns,cuGetProcAddress_v2,0,1789,235544,235544,20,pt_main_thread
1.89194s,249 ns,cuGetProcAddress_v2,0,1790,235544,235544,20,pt_main_thread
1.89194s,131 ns,cuGetProcAddress_v2,0,1791,235544,235544,20,pt_main_thread
1.89194s,200 ns,cuGetProcAddress_v2,0,1792,235544,235544,20,pt_main_thread
1.89194s,93 ns,cuGetProcAddress_v2,0,1793,235544,235544,20,pt_main_thread
1.89194s,209 ns,cuGetProcAddress_v2,0,1794,235544,235544,20,pt_main_thread
1.89194s,171 ns,cuGetProcAddress_v2,0,1795,235544,235544,20,pt_main_thread
1.89194s,382 ns,cuGetProcAddress_v2,0,1796,235544,235544,20,pt_main_thread
1.89194s,115 ns,cuGetProcAddress_v2,0,1797,235544,235544,20,pt_main_thread
1.89194s,73 ns,cuGetProcAddress_v2,0,1798,235544,235544,20,pt_main_thread
1.89194s,143 ns,cuGetProcAddress_v2,0,1799,235544,235544,20,pt_main_thread
1.89194s,139 ns,cuGetProcAddress_v2,0,1800,235544,235544,20,pt_main_thread
1.89194s,64 ns,cuGetProcAddress_v2,0,1801,235544,235544,20,pt_main_thread
1.89194s,151 ns,cuGetProcAddress_v2,0,1802,235544,235544,20,pt_main_thread
1.89194s,137 ns,cuGetProcAddress_v2,0,1803,235544,235544,20,pt_main_thread
1.89194s,55 ns,cuGetProcAddress_v2,0,1804,235544,235544,20,pt_main_thread
1.89194s,47 ns,cuGetProcAddress_v2,0,1805,235544,235544,20,pt_main_thread
1.89194s,49 ns,cuGetProcAddress_v2,0,1806,235544,235544,20,pt_main_thread
1.89194s,212 ns,cuGetProcAddress_v2,0,1807,235544,235544,20,pt_main_thread
1.89194s,53 ns,cuGetProcAddress_v2,0,1808,235544,235544,20,pt_main_thread
1.89194s,149 ns,cuGetProcAddress_v2,0,1809,235544,235544,20,pt_main_thread
1.89194s,85 ns,cuGetProcAddress_v2,0,1810,235544,235544,20,pt_main_thread
1.89194s,156 ns,cuGetProcAddress_v2,0,1811,235544,235544,20,pt_main_thread
1.89194s,214 ns,cuGetProcAddress_v2,0,1812,235544,235544,20,pt_main_thread
1.89194s,56 ns,cuGetProcAddress_v2,0,1813,235544,235544,20,pt_main_thread
1.89194s,73 ns,cuGetProcAddress_v2,0,1814,235544,235544,20,pt_main_thread
1.89194s,59 ns,cuGetProcAddress_v2,0,1815,235544,235544,20,pt_main_thread
1.89194s,64 ns,cuGetProcAddress_v2,0,1816,235544,235544,20,pt_main_thread
1.89194s,187 ns,cuGetProcAddress_v2,0,1817,235544,235544,20,pt_main_thread
1.89194s,129 ns,cuGetProcAddress_v2,0,1818,235544,235544,20,pt_main_thread
