Start,Duration,Name,Result,CorrID,Pid,Tid,T-Pri,Thread Name
2.29715s,69 ns,cuGetProcAddress_v2,0,2713,235722,235722,20,pt_main_thread
2.29715s,53 ns,cuGetProcAddress_v2,0,2714,235722,235722,20,pt_main_thread
2.29715s,62 ns,cuGetProcAddress_v2,0,2715,235722,235722,20,pt_main_thread
2.29715s,67 ns,cuGetProcAddress_v2,0,2716,235722,235722,20,pt_main_thread
2.29715s,51 ns,cuGetProcAddress_v2,0,2717,235722,235722,20,pt_main_thread
2.29715s,48 ns,cuGetProcAddress_v2,0,2718,235722,235722,20,pt_main_thread
2.29715s,68 ns,cuGetProcAddress_v2,0,2719,235722,235722,20,pt_main_thread
2.29715s,81 ns,cuGetProcAddress_v2,0,2720,235722,235722,20,pt_main_thread
2.29715s,64 ns,cuGetProcAddress_v2,0,2721,235722,235722,20,pt_main_thread
2.29715s,76 ns,cuGetProcAddress_v2,0,2722,235722,235722,20,pt_main_thread
2.29715s,81 ns,cuGetProcAddress_v2,0,2723,235722,235722,20,pt_main_thread
2.29715s,78 ns,cuGetProcAddress_v2,0,2724,235722,235722,20,pt_main_thread
2.29715s,83 ns,cuGetProcAddress_v2,0,2725,235722,235722,20,pt_main_thread
2.29715s,65 ns,cuGetProcAddress_v2,0,2726,235722,235722,20,pt_main_thread
2.29715s,81 ns,cuGetProcAddress_v2,0,2727,235722,235722,20,pt_main_thread
2.29715s,49 ns,cuGetProcAddress_v2,0,2728,235722,235722,20,pt_main_thread
2.29715s,44 ns,cuGetProcAddress_v2,0,2729,235722,235722,20,pt_main_thread
2.29715s,50 ns,cuGetProcAddress_v2,0,2730,235722,235722,20,pt_main_thread
2.29715s,47 ns,cuGetProcAddress_v2,0,2731,235722,235722,20,pt_main_thread
2.29715s,69 ns,cuGetProcAddress_v2,0,2732,235722,235722,20,pt_main_thread
2.29715s,56 ns,cuGetProcAddress_v2,0,2733,235722,235722,20,pt_main_thread
2.29715s,61 ns,cuGetProcAddress_v2,0,2734,235722,235722,20,pt_main_thread
2.29715s,50 ns,cuGetProcAddress_v2,0,2735,235722,235722,20,pt_main_thread
2.29715s,55 ns,cuGetProcAddress_v2,0,2736,235722,235722,20,pt_main_thread
2.29715s,50 ns,cuGetProcAddress_v2,0,2737,235722,235722,20,pt_main_thread
2.29715s,76 ns,cuGetProcAddress_v2,0,2738,235722,235722,20,pt_main_thread
2.29715s,54 ns,cuGetProcAddress_v2,0,2739,235722,235722,20,pt_main_thread
2.29715s,58 ns,cuGetProcAddress_v2,0,2740,235722,235722,20,pt_main_thread
2.29715s,55 ns,cuGetProcAddress_v2,0,2741,235722,235722,20,pt_main_thread
2.29715s,77 ns,cuGetProcAddress_v2,0,2742,235722,235722,20,pt_main_thread
2.29715s,59 ns,cuGetProcAddress_v2,0,2743,235722,235722,20,pt_main_thread
2.29715s,68 ns,cuGetProcAddress_v2,0,2744,235722,235722,20,pt_main_thread
2.29715s,70 ns,cuGetProcAddress_v2,0,2745,235722,235722,20,pt_main_thread
2.29715s,225 ns,cuGetProcAddress_v2,0,2746,235722,235722,20,pt_main_thread
2.29715s,94 ns,cuGetProcAddress_v2,0,2747,235722,235722,20,pt_main_thread
2.29715s,63 ns,cuGetProcAddress_v2,0,2748,235722,235722,20,pt_main_thread
2.29715s,83 ns,cuGetProcAddress_v2,0,2749,235722,235722,20,pt_main_thread
2.29715s,108 ns,cuGetProcAddress_v2,0,2750,235722,235722,20,pt_main_thread
2.29715s,71 ns,cuGetProcAddress_v2,0,2751,235722,235722,20,pt_main_thread
2.29715s,85 ns,cuGetProcAddress_v2,0,2752,235722,235722,20,pt_main_thread
2.29715s,97 ns,cuGetProcAddress_v2,0,2753,235722,235722,20,pt_main_thread
2.29715s,90 ns,cuGetProcAddress_v2,0,2754,235722,235722,20,pt_main_thread
2.29715s,66 ns,cuGetProcAddress_v2,0,2755,235722,235722,20,pt_main_thread
2.29715s,65 ns,cuGetProcAddress_v2,0,2756,235722,235722,20,pt_main_thread
2.29715s,54 ns,cuGetProcAddress_v2,0,2757,235722,235722,20,pt_main_thread
2.29715s,81 ns,cuGetProcAddress_v2,0,2758,235722,235722,20,pt_main_thread
2.29715s,72 ns,cuGetProcAddress_v2,0,2759,235722,235722,20,pt_main_thread
2.29715s,43 ns,cuGetProcAddress_v2,0,2760,235722,235722,20,pt_main_thread
2.29715s,47 ns,cuGetProcAddress_v2,0,2761,235722,235722,20,pt_main_thread
2.29715s,56 ns,cuGetProcAddress_v2,0,2762,235722,235722,20,pt_main_thread
2.29715s,58 ns,cuGetProcAddress_v2,0,2763,235722,235722,20,pt_main_thread
2.29715s,64 ns,cuGetProcAddress_v2,0,2764,235722,235722,20,pt_main_thread
2.29715s,68 ns,cuGetProcAddress_v2,0,2765,235722,235722,20,pt_main_thread
2.29715s,63 ns,cuGetProcAddress_v2,0,2766,235722,235722,20,pt_main_thread
2.29715s,60 ns,cuGetProcAddress_v2,0,2767,235722,235722,20,pt_main_thread
2.29715s,72 ns,cuGetProcAddress_v2,0,2768,235722,235722,20,pt_main_thread
2.29715s,101 ns,cuGetProcAddress_v2,0,2769,235722,235722,20,pt_main_thread
2.29715s,71 ns,cuGetProcAddress_v2,0,2770,235722,235722,20,pt_main_thread
2.29716s,1.057 μs,cuInit,0,2772,235722,235722,20,pt_main_thread
2.29716s,147 ns,cuModuleGetLoadingMode,0,2773,235722,235722,20,pt_main_thread
2.29866s,982.265 μs,cudaFree,0,2890,235722,235722,20,pt_main_thread
2.29965s,11.813 μs,cudaMalloc,0,2892,235722,235722,20,pt_main_thread
2.29966s,3.044 μs,cudaEventCreateWithFlags,0,2893,235722,235722,20,pt_main_thread
2.29966s,267 ns,cudaEventCreateWithFlags,0,2894,235722,235722,20,pt_main_thread
2.29966s,898 ns,cudaEventCreateWithFlags,0,2895,235722,235722,20,pt_main_thread
2.29966s,135 ns,cudaEventCreateWithFlags,0,2896,235722,235722,20,pt_main_thread
2.29967s,145 ns,cudaEventCreateWithFlags,0,2897,235722,235722,20,pt_main_thread
2.29967s,140 ns,cudaEventCreateWithFlags,0,2898,235722,235722,20,pt_main_thread
2.29967s,137 ns,cudaEventCreateWithFlags,0,2899,235722,235722,20,pt_main_thread
2.29967s,131 ns,cudaEventCreateWithFlags,0,2900,235722,235722,20,pt_main_thread
2.29967s,2.078 μs,cudaMalloc,0,2901,235722,235722,20,pt_main_thread
2.29967s,970 ns,cudaEventCreateWithFlags,0,2902,235722,235722,20,pt_main_thread
2.29967s,146 ns,cudaEventCreateWithFlags,0,2903,235722,235722,20,pt_main_thread
2.29967s,136 ns,cudaEventCreateWithFlags,0,2904,235722,235722,20,pt_main_thread
2.29967s,130 ns,cudaEventCreateWithFlags,0,2905,235722,235722,20,pt_main_thread
2.29967s,142 ns,cudaEventCreateWithFlags,0,2906,235722,235722,20,pt_main_thread
2.29967s,123 ns,cudaEventCreateWithFlags,0,2907,235722,235722,20,pt_main_thread
2.29967s,124 ns,cudaEventCreateWithFlags,0,2908,235722,235722,20,pt_main_thread
2.29967s,122 ns,cudaEventCreateWithFlags,0,2909,235722,235722,20,pt_main_thread
2.29967s,97.074 μs,cudaMalloc,0,2910,235722,235722,20,pt_main_thread
2.29977s,269 ns,cudaEventCreateWithFlags,0,2911,235722,235722,20,pt_main_thread
2.29977s,140 ns,cudaEventCreateWithFlags,0,2912,235722,235722,20,pt_main_thread
2.2999s,6.030 μs,cudaMemsetAsync,0,2919,235722,235722,20,pt_main_thread
2.29991s,7.987 μs,cudaLaunchKernel,0,2920,235722,235722,20,pt_main_thread
2.29996s,4.685 μs,cudaLaunchKernel,0,2927,235722,235722,20,pt_main_thread
2.3s,496 ns,cudaStreamIsCapturing_v10000,0,2954,235722,235722,20,pt_main_thread
2.3s,145 ns,cudaStreamIsCapturing_v10000,0,2958,235722,235722,20,pt_main_thread
2.3s,2.982 μs,cudaLaunchKernel,0,2960,235722,235722,20,pt_main_thread
2.30007s,4.055 μs,cudaLaunchKernel,0,2977,235722,235722,20,pt_main_thread
2.30008s,1.905 μs,cudaLaunchKernel,0,2984,235722,235722,20,pt_main_thread
2.30012s,2.362 μs,cudaLaunchKernel,0,3002,235722,235722,20,pt_main_thread
2.30012s,10.278 ms,cudaLaunchKernel,0,3004,235722,235722,20,pt_main_thread
2.3105s,5.137 ms,cudaLaunchKernel,0,3022,235722,235722,20,pt_main_thread
2.32042s,7.044 ms,cudaMemcpyAsync,0,3035,235722,235722,20,pt_main_thread
2.32747s,87.386 μs,cudaStreamSynchronize,0,3036,235722,235722,20,pt_main_thread
2.32757s,7.735 μs,cudaMemcpyAsync,0,3048,235722,235722,20,pt_main_thread
2.32758s,3.605 μs,cudaStreamSynchronize,0,3049,235722,235722,20,pt_main_thread
2.32764s,3.419 μs,cudaEventRecord,0,3059,235722,235722,20,pt_main_thread
2.32765s,622 ns,cudaStreamIsCapturing_v10000,0,3060,235722,235722,20,pt_main_thread
2.32767s,12.252 μs,cudaLaunchKernel,0,3066,235722,235722,20,pt_main_thread
2.32769s,305 ns,cudaMemsetAsync,0,3068,235722,235722,20,pt_main_thread
2.32769s,30.680 μs,cudaLaunchKernel,0,3069,235722,235722,20,pt_main_thread
2.32774s,4.981 μs,cudaLaunchKernel,0,3077,235722,235722,20,pt_main_thread
2.32777s,3.453 μs,cudaLaunchKernel,0,3084,235722,235722,20,pt_main_thread
2.32779s,3.232 μs,cudaLaunchKernel,0,3101,235722,235722,20,pt_main_thread
2.32781s,770 ns,cudaEventRecord,0,3112,235722,235722,20,pt_main_thread
2.32781s,225 ns,cudaStreamIsCapturing_v10000,0,3113,235722,235722,20,pt_main_thread
2.32782s,3.776 μs,cudaLaunchKernel,0,3119,235722,235722,20,pt_main_thread
2.32782s,2.288 μs,cudaLaunchKernel,0,3120,235722,235722,20,pt_main_thread
2.32783s,3.474 μs,cudaLaunchKernel,0,3122,235722,235722,20,pt_main_thread
2.32784s,1.897 μs,cudaLaunchKernel,0,3124,235722,235722,20,pt_main_thread
2.32784s,1.820 μs,cudaLaunchKernel,0,3132,235722,235722,20,pt_main_thread
2.32785s,1.903 μs,cudaLaunchKernel,0,3139,235722,235722,20,pt_main_thread
2.32786s,1.705 μs,cudaLaunchKernel,0,3156,235722,235722,20,pt_main_thread
2.32787s,429 ns,cudaEventRecord,0,3167,235722,235722,20,pt_main_thread
2.32787s,163 ns,cudaStreamIsCapturing_v10000,0,3168,235722,235722,20,pt_main_thread
2.32788s,3.634 μs,cudaLaunchKernel,0,3174,235722,235722,20,pt_main_thread
2.32788s,1.783 μs,cudaLaunchKernel,0,3175,235722,235722,20,pt_main_thread
2.32788s,2.134 μs,cudaLaunchKernel,0,3177,235722,235722,20,pt_main_thread
2.32789s,1.925 μs,cudaLaunchKernel,0,3179,235722,235722,20,pt_main_thread
2.32789s,1.678 μs,cudaLaunchKernel,0,3187,235722,235722,20,pt_main_thread
2.3279s,1.839 μs,cudaLaunchKernel,0,3194,235722,235722,20,pt_main_thread
2.32791s,355 ns,cudaEventRecord,0,3207,235722,235722,20,pt_main_thread
2.32791s,119 ns,cudaStreamIsCapturing_v10000,0,3208,235722,235722,20,pt_main_thread
2.32791s,1.517 μs,cudaLaunchKernel,0,3214,235722,235722,20,pt_main_thread
2.32791s,1.319 μs,cudaLaunchKernel,0,3215,235722,235722,20,pt_main_thread
2.32792s,1.249 μs,cudaLaunchKernel,0,3217,235722,235722,20,pt_main_thread
2.32792s,1.344 μs,cudaLaunchKernel,0,3219,235722,235722,20,pt_main_thread
2.32792s,2.787 μs,cudaLaunchKernel,0,3227,235722,235722,20,pt_main_thread
2.32793s,1.587 μs,cudaLaunchKernel,0,3234,235722,235722,20,pt_main_thread
2.32794s,343 ns,cudaEventRecord,0,3247,235722,235722,20,pt_main_thread
2.32794s,111 ns,cudaStreamIsCapturing_v10000,0,3248,235722,235722,20,pt_main_thread
2.32794s,1.457 μs,cudaLaunchKernel,0,3254,235722,235722,20,pt_main_thread
2.32794s,1.370 μs,cudaLaunchKernel,0,3255,235722,235722,20,pt_main_thread
2.32794s,1.247 μs,cudaLaunchKernel,0,3257,235722,235722,20,pt_main_thread
2.32795s,1.204 μs,cudaLaunchKernel,0,3259,235722,235722,20,pt_main_thread
2.32795s,1.713 μs,cudaLaunchKernel,0,3267,235722,235722,20,pt_main_thread
2.32796s,1.889 μs,cudaLaunchKernel,0,3274,235722,235722,20,pt_main_thread
2.32797s,1.644 μs,cudaLaunchKernel,0,3291,235722,235722,20,pt_main_thread
2.32799s,2.787 μs,cudaLaunchKernel,0,3308,235722,235722,20,pt_main_thread
2.32803s,502 ns,cudaStreamIsCapturing_v10000,0,3333,235722,235722,20,pt_main_thread
2.32803s,147 ns,cudaStreamIsCapturing_v10000,0,3337,235722,235722,20,pt_main_thread
2.32803s,3.182 μs,cudaLaunchKernel,0,3339,235722,235722,20,pt_main_thread
2.32807s,7.417 μs,cudaMemsetAsync,0,3354,235722,235722,20,pt_main_thread
2.32808s,2.742 μs,cudaLaunchKernel,0,3355,235722,235722,20,pt_main_thread
2.32808s,1.775 μs,cudaLaunchKernel,0,3362,235722,235722,20,pt_main_thread
2.3281s,225 ns,cudaStreamIsCapturing_v10000,0,3389,235722,235722,20,pt_main_thread
2.3281s,133 ns,cudaStreamIsCapturing_v10000,0,3393,235722,235722,20,pt_main_thread
2.3281s,1.843 μs,cudaLaunchKernel,0,3395,235722,235722,20,pt_main_thread
2.32812s,2.189 μs,cudaLaunchKernel,0,3411,235722,235722,20,pt_main_thread
2.32812s,1.630 μs,cudaLaunchKernel,0,3418,235722,235722,20,pt_main_thread
2.32813s,2.534 μs,cudaLaunchKernel,0,3435,235722,235722,20,pt_main_thread
2.32814s,2.412 μs,cudaLaunchKernel,0,3437,235722,235722,20,pt_main_thread
2.32816s,2.990 μs,cudaLaunchKernel,0,3455,235722,235722,20,pt_main_thread
2.33181s,75.795 ms,cudaMemcpyAsync,0,3468,235722,235722,20,pt_main_thread
2.4076s,81.265 μs,cudaStreamSynchronize,0,3469,235722,235722,20,pt_main_thread
2.40771s,15.811 μs,cudaMemcpyAsync,0,3481,235722,235722,20,pt_main_thread
2.40773s,3.629 μs,cudaStreamSynchronize,0,3482,235722,235722,20,pt_main_thread
2.4078s,3.375 μs,cudaEventRecord,0,3492,235722,235722,20,pt_main_thread
2.4078s,955 ns,cudaStreamIsCapturing_v10000,0,3493,235722,235722,20,pt_main_thread
2.40783s,19.460 μs,cudaLaunchKernel,0,3499,235722,235722,20,pt_main_thread
2.40785s,203 ns,cudaMemsetAsync,0,3501,235722,235722,20,pt_main_thread
2.40786s,5.063 μs,cudaLaunchKernel,0,3502,235722,235722,20,pt_main_thread
2.40788s,5.350 μs,cudaLaunchKernel,0,3510,235722,235722,20,pt_main_thread
2.40791s,3.916 μs,cudaLaunchKernel,0,3517,235722,235722,20,pt_main_thread
2.40794s,3.194 μs,cudaLaunchKernel,0,3534,235722,235722,20,pt_main_thread
2.40795s,626 ns,cudaEventRecord,0,3545,235722,235722,20,pt_main_thread
2.40795s,201 ns,cudaStreamIsCapturing_v10000,0,3546,235722,235722,20,pt_main_thread
2.40796s,3.413 μs,cudaLaunchKernel,0,3552,235722,235722,20,pt_main_thread
2.40797s,2.353 μs,cudaLaunchKernel,0,3553,235722,235722,20,pt_main_thread
2.40798s,3.254 μs,cudaLaunchKernel,0,3555,235722,235722,20,pt_main_thread
2.40798s,2.118 μs,cudaLaunchKernel,0,3557,235722,235722,20,pt_main_thread
2.40799s,1.749 μs,cudaLaunchKernel,0,3565,235722,235722,20,pt_main_thread
2.408s,1.649 μs,cudaLaunchKernel,0,3572,235722,235722,20,pt_main_thread
2.40801s,1.851 μs,cudaLaunchKernel,0,3589,235722,235722,20,pt_main_thread
2.40802s,376 ns,cudaEventRecord,0,3600,235722,235722,20,pt_main_thread
2.40802s,116 ns,cudaStreamIsCapturing_v10000,0,3601,235722,235722,20,pt_main_thread
2.40802s,2.144 μs,cudaLaunchKernel,0,3607,235722,235722,20,pt_main_thread
2.40802s,1.485 μs,cudaLaunchKernel,0,3608,235722,235722,20,pt_main_thread
2.40803s,1.851 μs,cudaLaunchKernel,0,3610,235722,235722,20,pt_main_thread
2.40803s,2.130 μs,cudaLaunchKernel,0,3612,235722,235722,20,pt_main_thread
2.40804s,1.602 μs,cudaLaunchKernel,0,3620,235722,235722,20,pt_main_thread
2.40804s,1.668 μs,cudaLaunchKernel,0,3627,235722,235722,20,pt_main_thread
2.40805s,349 ns,cudaEventRecord,0,3640,235722,235722,20,pt_main_thread
2.40805s,115 ns,cudaStreamIsCapturing_v10000,0,3641,235722,235722,20,pt_main_thread
2.40806s,1.614 μs,cudaLaunchKernel,0,3647,235722,235722,20,pt_main_thread
2.40806s,1.205 μs,cudaLaunchKernel,0,3648,235722,235722,20,pt_main_thread
2.40806s,1.258 μs,cudaLaunchKernel,0,3650,235722,235722,20,pt_main_thread
2.40806s,1.375 μs,cudaLaunchKernel,0,3652,235722,235722,20,pt_main_thread
2.40807s,1.741 μs,cudaLaunchKernel,0,3660,235722,235722,20,pt_main_thread
2.40807s,1.587 μs,cudaLaunchKernel,0,3667,235722,235722,20,pt_main_thread
2.40808s,329 ns,cudaEventRecord,0,3680,235722,235722,20,pt_main_thread
2.40808s,108 ns,cudaStreamIsCapturing_v10000,0,3681,235722,235722,20,pt_main_thread
2.40808s,1.437 μs,cudaLaunchKernel,0,3687,235722,235722,20,pt_main_thread
2.40809s,1.182 μs,cudaLaunchKernel,0,3688,235722,235722,20,pt_main_thread
2.40809s,1.377 μs,cudaLaunchKernel,0,3690,235722,235722,20,pt_main_thread
2.40809s,2.424 μs,cudaLaunchKernel,0,3692,235722,235722,20,pt_main_thread
2.40809s,1.478 μs,cudaLaunchKernel,0,3700,235722,235722,20,pt_main_thread
2.4081s,1.708 μs,cudaLaunchKernel,0,3707,235722,235722,20,pt_main_thread
2.40811s,1.652 μs,cudaLaunchKernel,0,3724,235722,235722,20,pt_main_thread
2.40814s,3.088 μs,cudaLaunchKernel,0,3741,235722,235722,20,pt_main_thread
2.40818s,575 ns,cudaStreamIsCapturing_v10000,0,3766,235722,235722,20,pt_main_thread
2.40818s,134 ns,cudaStreamIsCapturing_v10000,0,3770,235722,235722,20,pt_main_thread
2.40819s,3.281 μs,cudaLaunchKernel,0,3772,235722,235722,20,pt_main_thread
2.40823s,7.874 μs,cudaMemsetAsync,0,3787,235722,235722,20,pt_main_thread
2.40824s,3.562 μs,cudaLaunchKernel,0,3788,235722,235722,20,pt_main_thread
2.40825s,1.712 μs,cudaLaunchKernel,0,3795,235722,235722,20,pt_main_thread
2.40826s,199 ns,cudaStreamIsCapturing_v10000,0,3822,235722,235722,20,pt_main_thread
2.40826s,125 ns,cudaStreamIsCapturing_v10000,0,3826,235722,235722,20,pt_main_thread
2.40826s,1.819 μs,cudaLaunchKernel,0,3828,235722,235722,20,pt_main_thread
2.40828s,2.514 μs,cudaLaunchKernel,0,3844,235722,235722,20,pt_main_thread
2.40829s,1.607 μs,cudaLaunchKernel,0,3851,235722,235722,20,pt_main_thread
2.4083s,2.377 μs,cudaLaunchKernel,0,3868,235722,235722,20,pt_main_thread
2.4083s,3.635 μs,cudaLaunchKernel,0,3870,235722,235722,20,pt_main_thread
2.40833s,3.780 μs,cudaLaunchKernel,0,3888,235722,235722,20,pt_main_thread
2.41258s,74.337 ms,cudaMemcpyAsync,0,3901,235722,235722,20,pt_main_thread
2.48692s,81.342 μs,cudaStreamSynchronize,0,3902,235722,235722,20,pt_main_thread
2.48704s,16.431 μs,cudaMemcpyAsync,0,3914,235722,235722,20,pt_main_thread
2.48705s,3.576 μs,cudaStreamSynchronize,0,3915,235722,235722,20,pt_main_thread
2.48713s,3.879 μs,cudaEventRecord,0,3925,235722,235722,20,pt_main_thread
2.48713s,784 ns,cudaStreamIsCapturing_v10000,0,3926,235722,235722,20,pt_main_thread
2.48716s,18.825 μs,cudaLaunchKernel,0,3932,235722,235722,20,pt_main_thread
2.48718s,207 ns,cudaMemsetAsync,0,3934,235722,235722,20,pt_main_thread
2.48718s,4.154 μs,cudaLaunchKernel,0,3935,235722,235722,20,pt_main_thread
2.4872s,5.158 μs,cudaLaunchKernel,0,3943,235722,235722,20,pt_main_thread
2.48723s,3.633 μs,cudaLaunchKernel,0,3950,235722,235722,20,pt_main_thread
2.48726s,3.388 μs,cudaLaunchKernel,0,3967,235722,235722,20,pt_main_thread
2.48727s,648 ns,cudaEventRecord,0,3978,235722,235722,20,pt_main_thread
2.48727s,178 ns,cudaStreamIsCapturing_v10000,0,3979,235722,235722,20,pt_main_thread
2.48728s,3.153 μs,cudaLaunchKernel,0,3985,235722,235722,20,pt_main_thread
2.48728s,3.779 μs,cudaLaunchKernel,0,3986,235722,235722,20,pt_main_thread
2.4873s,2.964 μs,cudaLaunchKernel,0,3988,235722,235722,20,pt_main_thread
2.4873s,2.308 μs,cudaLaunchKernel,0,3990,235722,235722,20,pt_main_thread
2.48731s,1.642 μs,cudaLaunchKernel,0,3998,235722,235722,20,pt_main_thread
2.48732s,1.648 μs,cudaLaunchKernel,0,4005,235722,235722,20,pt_main_thread
2.48733s,1.656 μs,cudaLaunchKernel,0,4022,235722,235722,20,pt_main_thread
2.48734s,390 ns,cudaEventRecord,0,4033,235722,235722,20,pt_main_thread
2.48734s,142 ns,cudaStreamIsCapturing_v10000,0,4034,235722,235722,20,pt_main_thread
2.48734s,2.234 μs,cudaLaunchKernel,0,4040,235722,235722,20,pt_main_thread
2.48734s,1.646 μs,cudaLaunchKernel,0,4041,235722,235722,20,pt_main_thread
2.48735s,1.740 μs,cudaLaunchKernel,0,4043,235722,235722,20,pt_main_thread
2.48735s,2.078 μs,cudaLaunchKernel,0,4045,235722,235722,20,pt_main_thread
2.48736s,1.815 μs,cudaLaunchKernel,0,4053,235722,235722,20,pt_main_thread
2.48736s,1.646 μs,cudaLaunchKernel,0,4060,235722,235722,20,pt_main_thread
2.48737s,345 ns,cudaEventRecord,0,4073,235722,235722,20,pt_main_thread
2.48737s,120 ns,cudaStreamIsCapturing_v10000,0,4074,235722,235722,20,pt_main_thread
2.48738s,1.570 μs,cudaLaunchKernel,0,4080,235722,235722,20,pt_main_thread
2.48738s,1.394 μs,cudaLaunchKernel,0,4081,235722,235722,20,pt_main_thread
2.48738s,3.101 μs,cudaLaunchKernel,0,4083,235722,235722,20,pt_main_thread
2.48738s,1.243 μs,cudaLaunchKernel,0,4085,235722,235722,20,pt_main_thread
2.48739s,1.790 μs,cudaLaunchKernel,0,4093,235722,235722,20,pt_main_thread
2.48739s,2.561 μs,cudaLaunchKernel,0,4100,235722,235722,20,pt_main_thread
2.4874s,316 ns,cudaEventRecord,0,4113,235722,235722,20,pt_main_thread
2.4874s,106 ns,cudaStreamIsCapturing_v10000,0,4114,235722,235722,20,pt_main_thread
2.48741s,1.518 μs,cudaLaunchKernel,0,4120,235722,235722,20,pt_main_thread
2.48741s,1.242 μs,cudaLaunchKernel,0,4121,235722,235722,20,pt_main_thread
2.48741s,1.398 μs,cudaLaunchKernel,0,4123,235722,235722,20,pt_main_thread
2.48741s,1.235 μs,cudaLaunchKernel,0,4125,235722,235722,20,pt_main_thread
2.48742s,1.523 μs,cudaLaunchKernel,0,4133,235722,235722,20,pt_main_thread
2.48742s,1.670 μs,cudaLaunchKernel,0,4140,235722,235722,20,pt_main_thread
2.48743s,1.844 μs,cudaLaunchKernel,0,4157,235722,235722,20,pt_main_thread
2.48746s,3.143 μs,cudaLaunchKernel,0,4174,235722,235722,20,pt_main_thread
2.4875s,798 ns,cudaStreamIsCapturing_v10000,0,4199,235722,235722,20,pt_main_thread
2.4875s,142 ns,cudaStreamIsCapturing_v10000,0,4203,235722,235722,20,pt_main_thread
2.48751s,3.696 μs,cudaLaunchKernel,0,4205,235722,235722,20,pt_main_thread
2.48755s,7.393 μs,cudaMemsetAsync,0,4220,235722,235722,20,pt_main_thread
2.48756s,3.446 μs,cudaLaunchKernel,0,4221,235722,235722,20,pt_main_thread
2.48757s,1.711 μs,cudaLaunchKernel,0,4228,235722,235722,20,pt_main_thread
2.48758s,214 ns,cudaStreamIsCapturing_v10000,0,4255,235722,235722,20,pt_main_thread
2.48758s,126 ns,cudaStreamIsCapturing_v10000,0,4259,235722,235722,20,pt_main_thread
2.48758s,1.669 μs,cudaLaunchKernel,0,4261,235722,235722,20,pt_main_thread
2.4876s,2.579 μs,cudaLaunchKernel,0,4277,235722,235722,20,pt_main_thread
2.4876s,1.697 μs,cudaLaunchKernel,0,4284,235722,235722,20,pt_main_thread
2.48761s,2.466 μs,cudaLaunchKernel,0,4301,235722,235722,20,pt_main_thread
2.48762s,3.261 μs,cudaLaunchKernel,0,4303,235722,235722,20,pt_main_thread
2.48765s,3.744 μs,cudaLaunchKernel,0,4321,235722,235722,20,pt_main_thread
2.49173s,67.761 ms,cudaMemcpyAsync,0,4334,235722,235722,20,pt_main_thread
2.55949s,77.443 μs,cudaStreamSynchronize,0,4335,235722,235722,20,pt_main_thread
2.5596s,14.761 μs,cudaMemcpyAsync,0,4347,235722,235722,20,pt_main_thread
2.55961s,3.114 μs,cudaStreamSynchronize,0,4348,235722,235722,20,pt_main_thread
2.55968s,3.179 μs,cudaEventRecord,0,4358,235722,235722,20,pt_main_thread
2.55968s,800 ns,cudaStreamIsCapturing_v10000,0,4359,235722,235722,20,pt_main_thread
2.55971s,16.674 μs,cudaLaunchKernel,0,4365,235722,235722,20,pt_main_thread
2.55973s,359 ns,cudaMemsetAsync,0,4367,235722,235722,20,pt_main_thread
2.55973s,4.747 μs,cudaLaunchKernel,0,4368,235722,235722,20,pt_main_thread
2.55975s,4.753 μs,cudaLaunchKernel,0,4376,235722,235722,20,pt_main_thread
2.55978s,3.776 μs,cudaLaunchKernel,0,4383,235722,235722,20,pt_main_thread
2.55981s,3.573 μs,cudaLaunchKernel,0,4400,235722,235722,20,pt_main_thread
2.55982s,613 ns,cudaEventRecord,0,4411,235722,235722,20,pt_main_thread
2.55983s,232 ns,cudaStreamIsCapturing_v10000,0,4412,235722,235722,20,pt_main_thread
2.55983s,3.427 μs,cudaLaunchKernel,0,4418,235722,235722,20,pt_main_thread
2.55984s,2.351 μs,cudaLaunchKernel,0,4419,235722,235722,20,pt_main_thread
2.55985s,3.034 μs,cudaLaunchKernel,0,4421,235722,235722,20,pt_main_thread
2.55986s,1.673 μs,cudaLaunchKernel,0,4423,235722,235722,20,pt_main_thread
2.55986s,1.731 μs,cudaLaunchKernel,0,4431,235722,235722,20,pt_main_thread
2.55987s,1.555 μs,cudaLaunchKernel,0,4438,235722,235722,20,pt_main_thread
2.55988s,2.779 μs,cudaLaunchKernel,0,4455,235722,235722,20,pt_main_thread
2.55989s,378 ns,cudaEventRecord,0,4466,235722,235722,20,pt_main_thread
2.55989s,164 ns,cudaStreamIsCapturing_v10000,0,4467,235722,235722,20,pt_main_thread
2.55989s,2.170 μs,cudaLaunchKernel,0,4473,235722,235722,20,pt_main_thread
2.5599s,1.874 μs,cudaLaunchKernel,0,4474,235722,235722,20,pt_main_thread
2.5599s,1.687 μs,cudaLaunchKernel,0,4476,235722,235722,20,pt_main_thread
2.5599s,1.559 μs,cudaLaunchKernel,0,4478,235722,235722,20,pt_main_thread
2.55991s,1.820 μs,cudaLaunchKernel,0,4486,235722,235722,20,pt_main_thread
2.55991s,1.572 μs,cudaLaunchKernel,0,4493,235722,235722,20,pt_main_thread
2.55992s,316 ns,cudaEventRecord,0,4506,235722,235722,20,pt_main_thread
2.55992s,118 ns,cudaStreamIsCapturing_v10000,0,4507,235722,235722,20,pt_main_thread
2.55992s,1.457 μs,cudaLaunchKernel,0,4513,235722,235722,20,pt_main_thread
